META_Base_Incubation_Period,META_Base_Infectious_Period,META_R0_and_susceptibility_scaling,META_Campaign_Efficacy,config_parameters_Infectivity_Sinusoidal_Forcing_Amplitude,META_Sinusoidal_Forcing_Phase,logscoreweights_regularized_for_distributions,logscore_age_at_infection,logscore_statewide_case_counts,total_logscore_for_scatterplots,SuiteID,ExpID
2.81839122065007,30.7632118408105,8.34421644826492,0.164806034677511,0.0625660982408823,371.979111167119,403.848918898167,-3462.71978033448,1192.54972364342,-2270.17005669106,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.92498467529368,27.2640421460314,6.57637830127627,0.132653704383706,0.0813395030826975,353.248169071711,404.003881085267,-3461.05666911005,1188.25449899507,-2272.80217011498,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
2.49619092933285,35.429675717755,9.9016286580147,0.169341812343024,0.0904294380996607,361.217540545495,404.60483252988,-3462.57617077362,1299.10353363646,-2163.47263713716,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.85346256390491,38.1224624105899,9.30012758783507,0.167775136905623,0.0689063198688143,354.790031153099,402.210099522459,-3462.98795292848,960.850495045669,-2502.13745788282,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
9.23663183088817,22.2528810960984,9.26990486894635,0.231670281844368,0.128900411259502,351.522178574838,406.398632019007,-3464.23696796678,1583.9834151612,-1880.25355280558,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
2.763612467825,32.2935273651001,9.84310320543871,0.188222540344383,0.127442718094921,395.90045770032,398.80725196605,-3464.13990522259,489.271683628291,-2974.8682215943,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
3.04497676995139,29.8123519002145,9.85022209725199,0.171574760449599,0.0960080497417742,376.952756624242,403.146067324682,-3462.44724034336,1086.97845720373,-2375.46878313963,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.60666058897961,26.3015737037719,9.50803867725144,0.214338814381422,0.105446736316706,353.311841922189,404.964392659088,-3463.93918267647,1372.68838268806,-2091.25079998841,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.15729303723908,33.9980397752846,8.63848363619566,0.0735834209558952,0.0806098297659802,400.655661661257,403.994724019094,-3459.48071792181,1161.72066245418,-2297.76005546763,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.92078327712974,32.9069625670556,9.7348968623708,0.0787906956270671,0.10635575274168,389.276178992422,403.783798316014,-3459.52874685526,1132.11582414591,-2327.41292270934,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.5230470425985,27.4541236574336,9.284082368669,0.21463782209589,0.0867765498502065,401.990181398109,403.795393852073,-3464.03555968002,1205.89458653454,-2258.14097314548,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.05098614186573,15.4112762922556,9.44241275536743,0.23524367045157,0.0979693523507401,354.958869375338,403.146156029675,-3465.92434478681,1142.62490181788,-2323.29944296893,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
5.20626151992234,23.6413585824864,9.97175256527515,0.266913470133337,0.0700960311658969,375.950236936554,404.572584057167,-3471.55329842545,1438.09379599497,-2033.45950243048,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.33418942510397,46.3099637447792,9.51520174651758,0.0238677395451939,0.103869751172278,376.050511508579,406.871513627862,-3455.96386441276,1519.70870997212,-1936.25515444064,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.2524409251749,35.1880409935608,9.24986233601777,0.0760468289976282,0.109444042208018,374.346665873339,402.019445883741,-3461.19212352344,904.663100589405,-2556.52902293403,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.45278277631105,20.7199261088148,8.23542635260464,0.148549128966145,0.116191220276072,373.371357962276,403.976233738909,-3461.70916367642,1194.71319418129,-2266.99596949512,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.48418522279033,37.1823882864844,9.27559377603951,0.158469610046521,0.0898937396494198,344.301106348061,404.681670427957,-3462.37194159412,1306.90052408753,-2155.47141750659,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
5.4400196934419,36.5482876812699,9.44269927858896,0.210233747803045,0.0664843622444008,380.236706968473,402.943736487468,-3464.75340795483,1094.74149842837,-2370.01190952646,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.51230336282444,22.4257389417039,9.40983611991741,0.13324475847831,0.0876414113050551,400.099768892946,403.754941694251,-3461.86439322245,1165.33081248712,-2296.53358073533,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
5.57814229121988,29.1438024578916,9.61630705845737,0.0738759976462057,0.0839017936324603,406.461514987072,402.433089125763,-3460.16464839311,947.788125355349,-2512.37652303776,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
1.81237708070426,30.4757858072743,8.92122023413476,0.274018533739724,0.084769735962256,372.793225483627,405.620067477461,-3467.60881984562,1525.81975124001,-1941.78906860561,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
5.93585528959393,11.2180339673865,9.58920354456858,0.198102552610404,0.0951393010537097,369.229477008021,399.419026891817,-3462.53621131567,551.708170428071,-2910.8280408876,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
10.6598647574879,18.5507890214325,9.69999162175963,0.157773673205074,0.0860652344547136,367.961293655027,404.752918060474,-3460.99200426663,1295.08118593004,-2165.91081833659,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
2.68591606750583,24.5950088987769,9.139771515563,0.143905331238207,0.0567789898062735,369.093239103029,402.96002281182,-3461.90842512046,1051.56700378517,-2410.34142133529,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
2.83653096906906,24.364556373735,7.34650767630215,0.176393678647081,0.0833659303973938,418.709688262308,405.06973633452,-3464.54068199144,1397.48186098973,-2067.05882100172,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
2.98502425003764,32.5182413464551,9.42279280806405,0.213516019266759,0.119782855803249,392.645784756615,402.683503269638,-3463.34688522064,1034.76355131389,-2428.58333390676,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
11.1354141580385,22.7937361845332,8.61852073877838,0.181345473358512,0.0982039697704327,357.726434524054,398.261904829657,-3464.60430287832,418.172058479517,-3046.43224439881,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
5.5768869049002,37.1205722460654,9.6969289800444,0.0977999160311271,0.0947992396357032,353.582125975197,404.38495628733,-3459.7224843945,1221.78237264331,-2237.94011175119,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.33182067947313,24.5586619022391,8.63595147583157,0.240344335388449,0.0815770141242583,336.10894546795,400.751658139577,-3468.19178944205,834.09632012762,-2634.09546931443,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.08085259633996,30.5715133391801,9.4831467840015,0.143893850149532,0.137061550796663,392.56828946094,406.832849724188,-3458.63817912256,1556.93014319974,-1901.70803592282,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.5240966150572,14.0637033452005,8.30349737467776,0.152851258218784,0.108801005216499,344.372281592896,404.409617169451,-3461.85086693891,1259.38766037924,-2202.46320655967,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.73327477156885,22.9565977533732,9.16342876039477,0.253453942710517,0.113009935571533,368.219638161421,403.718178725643,-3467.02350845291,1242.58278869481,-2224.4407197581,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
5.97316683597293,26.5143341890308,7.6039577144076,0.153497883187913,0.0738148055338185,381.68219141663,405.899817253514,-3462.49224623751,1484.23854126195,-1978.25370497556,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
3.66683175322232,45.1379626381836,8.9376603014537,0.107094355588589,0.0877103201585729,369.902193291471,405.943138398632,-3458.2473902826,1422.55909088043,-2035.68829940217,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
3.26653251010544,32.9982578237365,9.48332537517003,0.192734794454633,0.0859993186439432,419.235832815676,405.941605569963,-3461.36396530619,1472.20356392954,-1989.16040137666,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.18024118331101,26.1428221571467,8.77225413774634,0.201070529576685,0.0984498499306377,376.808753308798,406.680769424822,-3462.54268089134,1597.50260839147,-1865.04007249986,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.39241070343448,23.3457565491837,8.99158243639956,0.179961872922254,0.0992371102194224,392.164377509867,401.469494498565,-3463.17168484654,857.143082293763,-2606.02860255278,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
9.96080793384532,25.8391100708166,9.39204467960332,0.0892987539932333,0.101722556339332,372.567544173775,404.364774508651,-3461.39656077665,1245.66141862777,-2215.73514214887,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
10.389929413212,20.2153522505546,9.80430103116337,0.268053021985863,0.103362413784019,339.063274950178,405.659460320006,-3469.5498112737,1562.54818341592,-1907.00162785779,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.16276686894041,14.9315551020061,7.43605639921249,0.132309183496532,0.0997461725819509,357.104539880379,403.339185909759,-3461.66461891688,1102.26559063116,-2359.39902828572,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.58987423137346,18.8380842814974,9.06918874574448,0.254301918451818,0.08643371533711,383.420592782544,405.827354603627,-3465.23654967803,1517.71277472655,-1947.52377495148,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.40852991331607,31.1799297855967,9.29576863882692,0.123362584183786,0.0882488126732781,349.589829747881,403.529200580538,-3461.23190154975,1122.70422534926,-2338.5276762005,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.90208925236437,11.6548645882617,9.64980323506484,0.191070190753453,0.0998324244646874,384.517218903348,403.430383099344,-3462.49739814425,1128.72245356934,-2333.77494457492,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.68479951226515,13.9580394617383,9.65020422044515,0.175686715647081,0.1199759290069,387.225194274698,404.833398684711,-3461.97840837883,1322.45286161543,-2139.5255467634,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
2.88964052859663,36.1966024645222,8.94213804544302,0.161192362330946,0.0900100162540278,348.214525397997,404.981712288361,-3461.14178955964,1330.424119434,-2130.71767012565,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.40597225722407,26.3752609821388,9.83013730391305,0.164536893057379,0.101934442529337,367.223758050815,406.795629019319,-3460.45020832359,1580.56282891515,-1879.88737940844,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
9.40770415157712,32.4452946137238,8.29642337809982,0.142642452339925,0.110127228340468,360.474353042105,403.807825952486,-3460.69077741693,1154.16829278457,-2306.52248463235,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
11.0058016477484,10.063776689083,8.53596475208964,0.235329591136974,0.0964816974840612,354.469932487055,405.230430072341,-3465.44644256481,1435.11392840994,-2030.33251415487,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.65672438190846,18.0048212925942,9.42939974001279,0.255377106699236,0.0801861157252114,394.853080514166,402.148895302158,-3466.59303901743,1009.71846474535,-2456.87457427207,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.02379967330773,21.2504057780444,8.70434544547078,0.173083812308342,0.0707269109664048,363.05639769046,404.18815276241,-3463.06016790366,1246.84560120128,-2216.21456670238,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.33014355245408,15.5877872810928,8.35636284500923,0.100505342785778,0.103567642824076,367.151267558011,402.946620527144,-3459.32583319154,1008.3156039291,-2451.01022926244,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
9.09094959840039,26.8283820848408,9.26770905112901,0.119228779868892,0.0857883713174158,389.328783325548,404.886750155518,-3460.52694107759,1306.91199659179,-2153.6149444858,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.43823647032939,23.807480341513,9.083097083646,0.231066763396779,0.0925868105509574,373.159791243326,406.320457672608,-3464.07223601093,1570.09059798621,-1893.98163802472,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.18417621669098,18.5068110270917,9.86745957177092,0.158031132937833,0.0924859049853546,386.611279024214,403.993584771441,-3462.37562822697,1207.87517567475,-2254.50045255222,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.99332363912482,29.6578648187294,9.63966648959494,0.21535066211779,0.0958966056646793,361.644221841796,406.518732858119,-3463.3445688369,1586.9995499153,-1876.3450189216,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.05707241521503,20.5162570158625,9.08904376705,0.219969426392768,0.0958789654374184,349.72415135279,403.791777987302,-3464.14238259155,1207.08306859212,-2257.05931399943,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.70752664587341,26.5329002087677,9.2492771500959,0.191519651589191,0.09491245351296,357.994853426534,406.055658235764,-3461.92899496149,1497.66762228961,-1964.26137267188,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.44806919190723,28.9842824118277,9.83175414407191,0.226304595018504,0.105356982426907,314.378600035769,391.625309845325,-3467.49507051991,-491.245336998833,-3958.74040751875,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.09756227662075,21.0431054353835,9.9863006930579,0.180132026706254,0.108260144196056,388.301057818761,406.372564331882,-3463.57451243451,1569.63037969892,-1893.94413273559,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.19477335032299,26.0758673263246,9.36226768467736,0.177543548204427,0.108496229209232,358.178771194233,406.726612187739,-3460.2137516649,1566.84109862846,-1893.37265303643,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.59892186750301,31.3516533566576,9.16808741664314,0.055208829637785,0.0862412752684382,369.350128447661,404.150033665508,-3461.2486831569,1212.37269529931,-2248.87598785759,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
5.88824535539916,28.4086347456925,9.2851985560967,0.122185844389807,0.119494010380645,345.472196173661,404.134560624514,-3461.01075334216,1206.33770036033,-2254.67305298183,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
2.91597247350583,31.1553830682498,8.9964991368899,0.17225561399764,0.116584316443414,390.021123337129,404.651711384806,-3461.901165102,1295.05399799981,-2166.84716710219,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
5.89080569460747,40.8625917211369,9.9721562705487,0.0651821454473766,0.118683053255721,388.504177338624,406.207307473176,-3455.95186688947,1423.87106332453,-2032.08080356493,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.83715248878953,21.1765289873903,9.64809525774028,0.168021093416911,0.109555466970198,383.610046439941,402.062427963625,-3462.43454427259,930.731252079154,-2531.70329219344,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.30527841791614,29.2567014120689,9.96359046532593,0.0871930624854263,0.0903951822855471,394.498200086566,405.018029298562,-3459.16959066031,1304.09858651359,-2155.07100414672,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.47487727206102,29.9521669073098,9.65052204367322,0.206382102625298,0.112342107641557,332.869775185496,402.923357216665,-3464.40514037001,1086.23460207571,-2378.17053829431,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
9.50696214788481,17.4737714184872,9.27634384964969,0.135656102352164,0.119738320845837,357.08872886832,403.266353840251,-3461.07096644046,1082.27933299923,-2378.79163344123,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.44489228436063,20.009045805281,9.81006974402306,0.160087491631056,0.122324032982292,375.674313070623,405.03026324134,-3461.55277141401,1343.99116633279,-2117.56160508122,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
5.53964359994262,23.540819936792,9.95896792340223,0.215111072363345,0.0840109031161632,376.283805001335,402.614010610145,-3467.4473398751,1090.36388281818,-2377.08345705692,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
9.36145293616834,24.4439567255486,9.28220378045134,0.0916765270600311,0.101004789657591,333.475750517945,403.562219006369,-3460.96540048582,1123.19486164601,-2337.77053883981,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
5.40206048817329,32.4655147993359,8.32866773678531,0.134507835110267,0.0774898970246526,374.646195873222,406.213959632917,-3459.83967686503,1487.03393393626,-1972.80574292877,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.09309615785627,31.8283644062636,8.91907802222222,0.135628743912285,0.105098579535161,392.821457698742,406.070134739392,-3459.348201476,1458.45954304424,-2000.88865843176,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
6.61804905470812,27.5539124047111,9.50675907425315,0.139244727970667,0.112840317291843,320.201264106138,404.807895092029,-3460.40116013609,1293.54437238525,-2166.85678775084,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.49231695188001,20.8278162992483,8.39680323735186,0.245130891551176,0.070609549008273,355.365358305746,404.322065908862,-3468.23060213826,1348.85604204406,-2119.3745600942,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
7.73109741913043,16.6885960570152,9.95658507490775,0.200320420573058,0.078311327478249,358.616903737469,402.577600110498,-3466.33304686709,1067.29208274101,-2399.04096412608,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
8.86221142676977,23.4881707500729,8.88468597121666,0.222031121996636,0.101056709891973,328.138825997163,406.623626790122,-3463.07777191803,1597.83552542183,-1865.24224649621,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
4.59519669013307,22.9095194067509,9.67190913863272,0.211299946351297,0.112354333503315,394.618676074497,406.487419022927,-3462.73487994842,1572.73533543194,-1889.99954451648,4952a8c-02f8-e411-93f9-f0921c16b9e7\,018c1df8-9df9-e411-93f9-f0921c16b9e7
