META_Base_Incubation_Period,META_Base_Infectious_Period,META_R0,META_Campaign_Efficacy,config_parameters_Susceptibility_Scaling_Rate,config_parameters_Susceptibility_Scaling_Age0_Intercept,logscoreweights_regularized_for_distributions,logscore_age_at_infection,logscore_statewide_case_counts,total_logscore_for_scatterplots,SuiteID,ExpID
8.44942780617712,22.3062662085583,7.96576816376772,0.112978939751475,0.114795580533137,0.0573120167800119,383.010096790179,-3623.70330972403,767.495810325905,-2856.20749939812,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.97736918648048,21.1832529801369,4.9564714057359,0.00742591019655603,0.533043407783524,0.131244600337953,389.226745870737,-3573.65068470018,861.851277544746,-2711.79940715543,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.08142036505376,16.4948676199992,7.59169027120087,0.29767445883094,0.253794864223749,0.143717046049104,388.988642992563,-3583.64210815937,987.427238434776,-2596.21486972459,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.05138386991454,15.8976037546831,7.69324373062601,0.294076856649959,0.141449673860006,0.142724107682932,383.682469354479,-3600.96935983351,500.574261336972,-3100.39509849654,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.74735510259535,17.067576616542,5.63189659149658,0.0813592994299241,0.522645086816154,0.188990096198015,378.426353698785,-3674.15008173871,914.585157400198,-2759.56492433852,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.19312352671707,19.5043735348089,7.93045850705602,0.096105291869015,0.154011274290585,0.0831401983396405,393.134842151824,-3547.57888530405,1007.46835168324,-2540.11053362082,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
6.46641245062435,13.9731140594103,9.64226238594377,0.321619310451758,0.139137988093608,0.0787350387777612,383.710265192342,-3573.56802284572,66.1554701844875,-3507.41255266123,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
6.73032663821623,14.2953976025335,8.0872729340278,0.263267576781344,0.0961001283688623,0.131642970368065,380.654201560216,-3632.94890381233,576.176402624112,-3056.77250118822,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.52927545965034,15.8416266165564,5.65235176350835,0.209226891654309,0.307849284291906,0.0738974694295136,394.658816557036,-3509.28794787147,614.265667112529,-2895.02228075894,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
6.97326665495826,17.562836008261,8.33283263860998,0.13057703201927,0.351698171699053,0.0501188693882089,391.729184612904,-3553.43045600158,898.678797239201,-2654.75165876237,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
12.7548694745452,21.6857132465479,4.64907600379929,0.216801359226124,0.456329878586143,0.0569564060820305,398.304016552361,-3482.95041460561,717.773934185466,-2765.17648042014,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.701347252141,19.244921491018,8.11309620183559,0.231606105080275,0.500318428645239,0.00496434825231711,389.385411086775,-3580.32672108431,991.51565080023,-2588.81107028408,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
11.5476782308753,19.4543355116159,6.38257243727909,0.232482852768635,0.563556867286918,0.143656166436791,377.726849519642,-3699.00232958786,1211.49252118988,-2487.50980839797,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.4604499058275,23.5367896456011,9.87693617087996,0.22580507787451,0.229870299198954,0.0324519487780116,399.496997622983,-3492.56373491789,1043.37633335152,-2449.18740156637,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.4791479040646,18.4761637927095,8.24012905503472,0.315559663374413,0.412999561773224,0.0577147999332579,387.726187158262,-3581.58753658969,772.760453180591,-2808.8270834091,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
11.8294797678703,22.2986004486689,7.3608235694467,0.102677391402047,0.454675599227956,0.0885654551085305,383.703191236374,-3640.6307754219,1138.14086174399,-2502.48991367791,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.8115254231135,17.9225166046025,7.52704976692232,0.198321596059885,0.342474050145898,0.106213401166398,389.901416935858,-3580.29579838829,1065.32572993192,-2514.97006845637,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.44850354119852,18.5419123585815,8.60776958841584,0.244107118551968,0.288215788068371,0.0426128763513457,399.698340423456,-3503.94958603222,1254.54331444902,-2249.4062715832,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
11.2240636599112,20.0099803687834,5.71522910150118,0.186376064625502,0.281390112750301,0.023054162981634,391.483784104011,-3519.37964972455,318.528223526056,-3200.85142619849,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.84709007587795,14.5694110951246,5.5947206805761,0.208804576806318,0.402246886141369,0.139981298870213,392.545599884326,-3551.54630101072,986.096116470111,-2565.45018454061,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.7722140261575,18.0699073060414,7.51591767886063,0.107153020890503,0.316171400793708,0.0820486308237835,393.068443222201,-3539.13796604592,862.852197687465,-2676.28576835845,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.087659565697,19.6308852128421,6.81811279845886,0.103855061125103,0.611441084799632,0.0415883972431722,381.783356600231,-3653.8961790754,1073.93113259537,-2579.96504648003,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.5813177531241,19.4160920234856,8.97340897219934,0.322367597970778,0.164917789944274,0.110239200172963,387.549216565151,-3571.35998642054,583.635885066236,-2987.72410135431,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.9696782148704,17.1761544753098,6.84258927153776,0.238767137902709,0.286203868353735,0.0875339558699344,391.701309308787,-3518.57621611533,336.996915266268,-3181.57930084906,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.98939393831187,17.2186601626299,7.0508556826843,0.0937547850916673,0.161653335702173,0.147052892697234,389.766831225168,-3571.4776374569,904.854812690282,-2666.62282476662,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.31354761150571,24.4519366755832,7.24914130417698,0.16236398750277,0.298764649339596,0.060082997292029,397.924853016289,-3501.51061632695,960.137612532607,-2541.37300379434,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.57751984137376,20.7441011811163,9.31154909400174,0.194497955509267,0.017812105021446,0.0505714333120826,-925.105415762075,-12985.6623748106,-37809.7929558133,-50795.4553306239,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
7.85616402704336,20.7775611524019,5.83253961689384,0.129674451947111,0.28463698506659,0.125383577326488,396.269496857788,-3527.23717514199,1133.39126674918,-2393.84590839282,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
11.0282023615729,18.2427666817695,7.85277416410228,0.336114986604601,0.0432157387911681,0.00223429241005144,-925.105415762075,-12985.6623748106,-37809.7929558133,-50795.4553306239,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.54153439097609,13.4393297991443,6.95127927535488,0.28002160565639,0.476065968700287,0.0835782668303001,386.096710099009,-3597.98671950445,800.502683284255,-2797.4840362202,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.87862231381148,24.5210569691885,9.88707242981891,0.161570179907836,0.186711511920716,0.0691096482543315,394.990482265322,-3527.09290218576,946.90479813417,-2580.18810405159,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.0701424389427,15.2787398812473,7.73425381467286,0.228813849494582,0.326674477363974,0.18384299278297,377.181389206087,-3689.0679124859,973.995562406778,-2715.07235007913,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.17868896398205,16.9372626765829,6.8529834063594,0.170057557713847,0.382364706969096,0.0993906014966591,391.712470048598,-3565.03227212613,1081.90095797192,-2483.13131415421,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.9391109092598,19.087829097299,7.23425742439343,0.158032729716605,0.233890728998822,0.0408690409544925,397.570008143057,-3502.59000634437,926.310191065873,-2576.27981527849,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.22833330031755,18.2863435358628,7.54569943829418,0.303417105442975,0.282701904687111,0.0941710974593347,392.907309742678,-3537.34839936991,811.01590982,-2726.33248954991,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
7.90307332699781,16.6888994527392,8.61250600346863,0.220026354339926,0.026937371230835,0.0680086086766325,-925.105415762075,-12985.6623748106,-37809.7929558133,-50795.4553306239,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.1339824336218,15.7734778512242,6.55325696236806,0.154220005350472,0.38943161717722,0.0222831307990639,401.91729964308,-3479.70245364463,1186.11932387328,-2293.58312977135,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
7.5526103895477,21.4684942618926,8.45069326540783,0.128518259301547,0.210802407178099,0.0876294081200892,395.416695760583,-3530.21991894719,1058.31180963483,-2471.90810931237,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.13742234661878,18.0575106677555,8.23338890708919,0.317656283441046,0.341733217615935,0.0509962520081253,395.533425691852,-3525.78803298253,1004.21074430291,-2521.57728867961,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.7330584639812,23.0129454644385,6.30590404163978,0.0534387022623459,0.303608823799095,0.0994781038765385,394.560809378605,-3517.52743842505,731.984482275674,-2785.54295614938,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.25469006605808,19.9890855892608,8.620403489065,0.20150212562136,0.35933294311703,0.0901243191021716,384.57122257171,-3629.48717437538,1084.8397572881,-2544.64741708729,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.19053653483068,18.5102690766725,6.8144802830267,0.181437850193234,0.420036143633555,0.118086656923567,385.852373591621,-3607.3074845316,914.450466654875,-2692.85701787673,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.5027900985747,18.7778630072252,5.24870855537569,0.107613121520985,0.630663268045927,0.0456359335841246,392.016593075692,-3549.84401405826,882.682544787533,-2667.16146927073,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.37904004385952,16.0132006891633,6.96779432809177,0.213174319522263,0.501001529732783,0.146036750210793,374.320250514645,-3710.36506959524,902.746104588421,-2807.61896500682,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.66619607662102,18.9152778391471,7.76137558190629,0.135531607062461,0.281077377131453,0.127048551098824,389.742004934128,-3588.04307760959,1166.32686922352,-2421.71620838606,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
7.91355858093726,14.0805334952636,8.45624784900518,0.208058504198365,0.438810837168773,0.168485695538499,363.042092964422,-3821.83044749599,1062.13746376841,-2759.69298372759,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.8911590514212,17.1392282700442,9.75129294502795,0.339643104243336,0.078089564730485,0.139376026547365,377.075893211906,-3659.51372613857,485.937157687232,-3173.57656845133,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
13.3047653179261,21.3237648833933,6.41331905785178,0.0674032335487144,0.186807888495148,0.0179431455174232,388.858714186588,-3578.34640535124,883.986245444296,-2694.36015990694,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.76613516964689,17.684468844068,9.46571068847527,0.136197793429592,0.0622107160830786,0.10369226899337,381.794008076872,-3652.58531101611,1054.49105628308,-2598.09425473303,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.9265239648654,21.9282749079143,7.65671499974453,0.203558887774018,0.128941270161152,0.0861389274449252,385.346409497452,-3605.79496745661,817.391363894595,-2788.40360356201,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.39419602768403,24.7823406294343,8.8926539011251,0.309962533785508,0.268803492548556,0.0280649481434069,396.093954328138,-3491.59310354393,537.8079969106,-2953.78510663333,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
6.92774163644635,16.9696866051035,7.47058620455564,0.158342907320994,0.284644646140107,0.0901428147468264,394.06328092364,-3529.53322974362,852.43304585785,-2677.10018388577,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.38846776134404,18.1256346791687,8.44824649857127,0.101682105467039,0.133186187516597,0.0819581360029787,391.644736101942,-3561.51800703894,1015.9190282585,-2545.59897878045,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.06770772438869,21.7591224122127,9.10263553901304,0.141641295384539,0.464875160492457,0.05545402885889,374.486017541988,-3715.69382320541,1011.87661428855,-2703.81720891685,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.74151093616764,19.61818461428,7.99492027508928,0.290886406249825,0.388362506207239,0.0476919245581353,393.854266406582,-3542.43964380209,1028.83758033705,-2513.60206346504,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
11.3107398437115,22.9405535941894,7.42905183039699,0.0776785480517078,0.243904814365973,0.0445233726175483,399.458177608575,-3488.89302341052,979.054867158833,-2509.83815625169,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.74477989124648,19.2907220171605,9.06714188388041,0.207543127359775,0.120815685082325,0.0707576179351366,388.825788227616,-3580.51235163689,913.900047922712,-2666.61230371418,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.09548925487412,21.4505977291658,8.74467867938932,0.052502958098788,0.0290330299113445,0.115842261812582,373.746768609387,-3726.38637903798,1076.50566131505,-2649.88071772293,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.36127910022584,16.487662247029,8.0070635705401,0.205075495028942,0.401936503293499,0.0520001828527336,390.340586453222,-3569.43822279747,954.844930979254,-2614.59329181822,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
6.80745548476149,15.6577044559099,8.06664520335355,0.170530111586735,0.181605849961846,0.138537340420229,390.847922044553,-3574.16922637156,1103.59731331634,-2470.57191305522,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.18933383440896,20.5911804402905,6.8527511869703,0.13412210987756,0.402789725929711,0.0371363159907339,397.394775188762,-3509.62206404741,1013.58956889614,-2496.03249515127,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.48182095796554,13.8629266535065,4.92928391628238,0.107273975189702,0.512243996093181,0.138045725139944,389.755916701498,-3558.2943651176,692.350763853087,-2865.94360126451,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
11.3929371068775,15.6447656425823,6.8571308293703,0.254271724127887,0.560717949515142,0.0156098520926186,390.511111091278,-3559.74912362688,824.374892129948,-2735.37423149694,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.3968103247022,22.9190025362605,9.09497844128825,0.25439589038825,0.109792750678465,0.0476978576389949,380.962564039269,-3643.4917571819,789.266253520937,-2854.22550366097,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
5.89646522619008,16.98784692001,9.73933702071252,0.275270221798604,0.0443258148966709,0.0265268945644932,-925.105415762075,-12985.6623748106,-37809.7929558133,-50795.4553306239,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
7.79789581143974,18.4555393734988,9.66173558821709,0.313518671264586,0.179330061768958,0.0684695410935573,392.657274939755,-3537.96802183621,784.924857659948,-2753.04316417627,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.4137756256107,20.6885097235298,9.08816708859935,0.221139417284121,0.351741248095841,0.0699000489304788,385.808398884548,-3609.88263665559,949.320542820122,-2660.56209383547,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.0269172380067,24.428815373488,8.26845028130887,0.086882049654763,0.0542375420398707,0.0131656455504718,-864.539784552408,-12985.6623748106,-29088.3420616213,-42074.0044364319,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.47253946019991,14.3248959248922,7.22870534076058,0.19968545926665,0.37376285546975,0.0790507820330248,393.15686827502,-3550.875093132,1063.37943867067,-2487.49565446133,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.0404650957638,19.6718191551059,8.81709419749441,0.195084113702798,0.360910547531826,0.125789361158628,375.838425555828,-3703.23559476949,1007.29171330669,-2695.94388146279,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.8433011865485,20.0278492375599,8.17996654018416,0.216617768791257,0.186920533457805,0.0328274949069185,390.678906651331,-3535.06311635074,453.561336359283,-3081.50177999146,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.00635875732835,21.2582244484491,9.91504163825433,0.301188765749294,0.127766502467685,0.137961014697833,381.274000129768,-3608.47610309804,273.862585211028,-3334.61351788701,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.09107220668974,13.1195773081149,8.17385759437863,0.230942368068148,0.0355313712363065,0.0426673413657038,-925.105415762075,-12985.6623748106,-37809.7929558133,-50795.4553306239,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.57423801590709,17.2928178120445,7.70356973135859,0.299046852216925,0.368799853845055,0.1446772134444,381.676545847184,-3649.12327758847,982.183960365755,-2666.93931722272,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.08840610039041,14.8323265759313,6.86101809576092,0.277428963850026,0.234369424659298,0.0803854912928488,393.44646819198,-3534.59430743047,844.589255488518,-2690.00505194196,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.80347171861706,22.0088776802446,8.40639509476149,0.239613077377101,0.340770764515518,0.114673882737283,383.173320147628,-3634.00377391995,955.80740093342,-2678.19637298653,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.5640885668376,19.6195809300587,8.97101052217374,0.212962770963114,0.286028311064949,0.0770975043352131,392.720879029724,-3562.02376981473,1178.97581427157,-2383.04795554315,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
8.26707439977385,18.4650274828746,9.99173321443109,0.22160717671186,0.324136466309866,0.030855525293335,391.798813284435,-3550.81396238024,866.841427998279,-2683.97253438197,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
9.33873782620157,19.4781030835158,8.35479191922255,0.237608369907349,0.171407558175215,0.0146195329992318,388.680305809049,-3563.31676607898,617.821210722367,-2945.49555535661,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
7.8717021012138,19.4834162179626,8.14877545278197,0.257700542154422,0.120249027837401,0.0994308301242457,384.269098817259,-3604.92431015309,648.328109090575,-2956.59620106252,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
11.4432925665523,19.4932337948397,7.97082976050483,0.25251421629084,0.417973987569952,0.056484998658002,389.18751342181,-3577.74656647782,921.735913341492,-2656.01065313633,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.3096602248796,19.5063203979375,6.68122378009966,0.201737502279697,0.562949454582352,0.0320755922632154,388.645181828481,-3577.33658514836,837.080462630674,-2740.25612251768,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
10.6045326053361,15.8081210619195,6.54511637432787,0.0965122947018041,0.398015751170376,0.0896537797090532,393.767386842148,-3553.4874191464,1193.09132856739,-2360.39609057901,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
7.22698230383269,23.899370668144,9.36953155029702,0.251634738989224,0.0344349296891641,0.0138064146058744,-925.105415762075,-12985.6623748106,-37809.7929558133,-50795.4553306239,bc7d9a7-02f1-e411-93f9-f0921c16b9e7\,03033d3c-9ef1-e411-93f9-f0921c16b9e7
